C:\Users\Johannes\PycharmProjects\kaggle-calories_2025-5\.venv\Scripts\python.exe C:\Users\Johannes\PycharmProjects\kaggle-calories_2025-5\feature_selection\fs11_map_original_dataset_targets_min_nunique_from_fc8_fc9.py
df_train_features.shape=(750000, 254)
len(FEATURES_ALREADY_FOUND)=0
Starting Forward Feature Selection.
Original Features (always selected): ['Sex', 'Age', 'Height', 'Weight', 'Duration', 'Heart_Rate', 'Body_Temp']
Initial features to select: []
Initial features to discard: []
Scoring baseline model
Baseline score: 0.05958 ((750000, 7)) (15.12s)
Round 0
0  /253 Feature map_orig_targets_min_Age_Body_Temp                                                             : score 0.05957 (-0.00001)
15 /248 Feature map_orig_targets_min_Age_Height_Weight_Body_Temp                                               : score 0.05948 (0.00007)
16 /248 Feature map_orig_targets_min_Age_Height_Weight_Duration_Body_Temp                                      : score 0.05947 (0.00006)
17 /248 Feature map_orig_targets_min_Age_Height_Weight_Duration_Heart_Rate_Body_Temp                           : score 0.05943 (0.00002)
18 /248 Feature map_orig_targets_min_Age_Height_Weight_Duration_Heart_Rate                                     : score 0.05947 (0.00006)
19 /248 Feature map_orig_targets_min_Age_Height_Weight_Duration                                                : score 0.05950 (0.00009)
20 /248 Feature map_orig_targets_min_Age_Height_Weight_Heart_Rate_Body_Temp                                    : score 0.05948 (0.00007)
21 /248 Feature map_orig_targets_min_Age_Height_Weight_Heart_Rate                                              : score 0.05950 (0.00009)
22 /248 Feature map_orig_targets_min_Age_Height_Weight                                                         : score 0.05953 (0.00012)
23 /248 Feature map_orig_targets_min_Age                                                                       : score 0.05956 (0.00015)
24 /248 Feature map_orig_targets_min_Age_Weight_Body_Temp                                                      : score 0.05951 (0.00010)
25 /248 Feature map_orig_targets_min_Age_Weight_Duration_Body_Temp                                             : score 0.05951 (0.00010)
26 /248 Feature map_orig_targets_min_Age_Weight_Duration_Heart_Rate_Body_Temp                                  : score 0.05947 (0.00006)
27 /248 Feature map_orig_targets_min_Age_Weight_Duration_Heart_Rate                                            : score 0.05948 (0.00007)
28 /248 Feature map_orig_targets_min_Age_Weight_Duration                                                       : score 0.05953 (0.00012)
29 /248 Feature map_orig_targets_min_Age_Weight_Heart_Rate_Body_Temp                                           : score 0.05943 (0.00002)
30 /248 Feature map_orig_targets_min_Age_Weight_Heart_Rate                                                     : score 0.05954 (0.00014)
31 /248 Feature map_orig_targets_min_Age_Weight                                                                : score 0.05956 (0.00015)
32 /248 Feature map_orig_targets_min_Body_Temp                                                                 : score 0.05949 (0.00009)
33 /248 Feature map_orig_targets_min_Duration_Body_Temp                                                        : score 0.05950 (0.00009)
34 /248 Feature map_orig_targets_min_Duration_Heart_Rate_Body_Temp                                             : score 0.05951 (0.00010)
35 /248 Feature map_orig_targets_min_Duration_Heart_Rate                                                       : score 0.05969 (0.00028)
36 /248 Feature map_orig_targets_min_Duration                                                                  : score 0.05948 (0.00007)
37 /248 Feature map_orig_targets_min_Heart_Rate_Body_Temp                                                      : score 0.05959 (0.00018)
38 /248 Feature map_orig_targets_min_Heart_Rate                                                                : score 0.05947 (0.00006)
39 /248 Feature map_orig_targets_min_Height_Body_Temp                                                          : score 0.05956 (0.00015)
40 /248 Feature map_orig_targets_min_Height_Duration_Body_Temp                                                 : score 0.05955 (0.00014)
41 /248 Feature map_orig_targets_min_Height_Duration_Heart_Rate_Body_Temp                                      : score 0.05951 (0.00010)
42 /248 Feature map_orig_targets_min_Height_Duration_Heart_Rate                                                : score 0.05947 (0.00006)
43 /248 Feature map_orig_targets_min_Height_Duration                                                           : score 0.05958 (0.00017)
44 /248 Feature map_orig_targets_min_Height_Heart_Rate_Body_Temp                                               : score 0.05949 (0.00008)
45 /248 Feature map_orig_targets_min_Height_Heart_Rate                                                         : score 0.05956 (0.00015)
46 /248 Feature map_orig_targets_min_Height                                                                    : score 0.05952 (0.00011)
47 /248 Feature map_orig_targets_min_Height_Weight_Body_Temp                                                   : score 0.05948 (0.00007)
48 /248 Feature map_orig_targets_min_Height_Weight_Duration_Body_Temp                                          : score 0.05951 (0.00010)
49 /248 Feature map_orig_targets_min_Height_Weight_Duration_Heart_Rate_Body_Temp                               : score 0.05946 (0.00005)
50 /248 Feature map_orig_targets_min_Height_Weight_Duration_Heart_Rate                                         : score 0.05944 (0.00003)
51 /248 Feature map_orig_targets_min_Height_Weight_Duration                                                    : score 0.05955 (0.00014)
52 /248 Feature map_orig_targets_min_Height_Weight_Heart_Rate_Body_Temp                                        : score 0.05943 (0.00002)
53 /248 Feature map_orig_targets_min_Height_Weight                                                             : score 0.05955 (0.00014)
54 /248 Feature map_orig_targets_min_Sex_Age_Body_Temp                                                         : score 0.05957 (0.00016)
55 /248 Feature map_orig_targets_min_Sex_Age_Duration_Body_Temp                                                : score 0.05951 (0.00010)
56 /248 Feature map_orig_targets_min_Sex_Age_Duration_Heart_Rate_Body_Temp                                     : score 0.05950 (0.00009)
57 /248 Feature map_orig_targets_min_Sex_Age_Duration_Heart_Rate                                               : score 0.05951 (0.00010)
58 /248 Feature map_orig_targets_min_Sex_Age_Duration                                                          : score 0.05967 (0.00026)
59 /248 Feature map_orig_targets_min_Sex_Age_Heart_Rate_Body_Temp                                              : score 0.05950 (0.00009)
60 /248 Feature map_orig_targets_min_Sex_Age_Heart_Rate                                                        : score 0.05951 (0.00010)
61 /248 Feature map_orig_targets_min_Sex_Age_Height_Body_Temp                                                  : score 0.05952 (0.00011)
62 /248 Feature map_orig_targets_min_Sex_Age_Height_Duration_Body_Temp                                         : score 0.05946 (0.00005)
63 /248 Feature map_orig_targets_min_Sex_Age_Height_Duration_Heart_Rate_Body_Temp                              : score 0.05943 (0.00002)
64 /248 Feature map_orig_targets_min_Sex_Age_Height_Duration_Heart_Rate                                        : score 0.05949 (0.00008)
65 /248 Feature map_orig_targets_min_Sex_Age_Height_Duration                                                   : score 0.05950 (0.00010)
66 /248 Feature map_orig_targets_min_Sex_Age_Height_Heart_Rate_Body_Temp                                       : score 0.05949 (0.00008)
67 /248 Feature map_orig_targets_min_Sex_Age_Height_Heart_Rate                                                 : score 0.05954 (0.00013)
68 /248 Feature map_orig_targets_min_Sex_Age_Height                                                            : score 0.05955 (0.00014)
69 /248 Feature map_orig_targets_min_Sex_Age_Height_Weight_Body_Temp                                           : score 0.05949 (0.00008)
70 /248 Feature map_orig_targets_min_Sex_Age_Height_Weight_Duration_Body_Temp                                  : score 0.05950 (0.00009)
71 /248 Feature map_orig_targets_min_Sex_Age_Height_Weight_Duration_Heart_Rate_Body_Temp                       : score 0.05943 (0.00002)
72 /248 Feature map_orig_targets_min_Sex_Age_Height_Weight_Duration_Heart_Rate                                 : score 0.05943 (0.00002)
73 /248 Feature map_orig_targets_min_Sex_Age_Height_Weight_Duration                                            : score 0.05950 (0.00009)
74 /248 Feature map_orig_targets_min_Sex_Age_Height_Weight_Heart_Rate_Body_Temp                                : score 0.05942 (0.00002)
75 /248 Feature map_orig_targets_min_Sex_Age_Height_Weight_Heart_Rate                                          : score 0.05948 (0.00007)
76 /248 Feature map_orig_targets_min_Sex_Age_Height_Weight                                                     : score 0.05957 (0.00017)
77 /248 Feature map_orig_targets_min_Sex_Age                                                                   : score 0.05946 (0.00005)
78 /248 Feature map_orig_targets_min_Sex_Age_Weight_Body_Temp                                                  : score 0.05954 (0.00013)
79 /248 Feature map_orig_targets_min_Sex_Age_Weight_Duration_Body_Temp                                         : score 0.05948 (0.00007)
80 /248 Feature map_orig_targets_min_Sex_Age_Weight_Duration_Heart_Rate_Body_Temp                              : score 0.05946 (0.00005)
81 /248 Feature map_orig_targets_min_Sex_Age_Weight_Duration_Heart_Rate                                        : score 0.05945 (0.00004)
82 /248 Feature map_orig_targets_min_Sex_Age_Weight_Duration                                                   : score 0.05954 (0.00013)
83 /248 Feature map_orig_targets_min_Sex_Age_Weight_Heart_Rate_Body_Temp                                       : score 0.05947 (0.00006)
84 /248 Feature map_orig_targets_min_Sex_Age_Weight_Heart_Rate                                                 : score 0.05948 (0.00007)
